ReadId	HostTopHit	HostLCAHit	CARDHit	CARDGroup	PercentID	Length	Distance
a060fdd5-82cb-4c9d-bf63-407c55ccfc35	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003830|aminocoumarin	alaS	77.33	225	780
eab45b42-c8f9-41f1-b31a-392ba3a53528	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	77.57	263	557
eab45b42-c8f9-41f1-b31a-392ba3a53528	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000027|emrA	group emr-5	71.29	411	407
4ca686b0-7954-44d2-9bff-b810c912b6ed	Klebsiella pneumoniae	Klebsiella	ARO:3000518|CRP	CRP	81.1	254	261
c0446e91-b127-4b89-b87e-5df59973b44d	Klebsiella pneumoniae	Klebsiella	ARO:3000378|mexB	group mex-sme-1	72.46	167	1965
d5781d51-31d4-4fe6-9b74-0909fa3e8146	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000676|H-NS	H-NS	78.59	425	2061
97c922e6-bc00-4efe-b53d-302012eddb26	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000024|patA	patA	73.46	1409	2491
369b01da-e3fa-4495-a96a-4ed6fb686fd3	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003830|aminocoumarin	alaS	70.35	226	436
c0321b31-9476-436a-9ab0-17c6e04b017a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	76.28	1092	1669
68aee99e-e2ca-43ae-98e4-afae4c8b5964	Klebsiella pneumoniae	Klebsiella	ARO:3003923|oqxB	group oqx-mex-amr-1	84.76	2297	2261
68aee99e-e2ca-43ae-98e4-afae4c8b5964	Klebsiella pneumoniae	Klebsiella	ARO:3003922|oqxA	group oqx-mex-1	88.11	1219	2219
300cfb10-d3c4-457d-9e2a-b5a624413b05	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000516|emrR	emrR	75.48	518	1812
337320da-414d-4518-a9e9-6883407b3ca8	Klebsiella pneumoniae	Klebsiella	ARO:3000024|patA	patA	73.12	1395	1413
ff98ca94-1756-4f35-b63f-a9929b0e93b1	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003576|PmrC	PmrC	73.12	186	312
adee774a-9717-4b43-a930-b41acfedcd26	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	75.98	712	101
32467ded-8429-42d3-88ed-554b4733dd26	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003841|kdpE	kdpE	71.01	676	1427
431f555e-a000-4023-abab-00dc3343f95e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001216|mdtH	mdtH	73.05	308	110
a86b8da1-d0f8-45fa-986a-66d5eb277360	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003843|leuO	leuO	70.33	846	2746
599e29cb-56c9-408f-8a52-c8de236fac42	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	73.87	222	2057
9fcdf3cd-403c-459b-bdf9-6364e841d7af	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000207|acrA	group acr-sme-1	74.76	313	193
57e1cb29-cb01-4bf9-8d7b-0885a24de6e0	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000216|acrB	group mex-acr-1	70.99	486	50
1aa129e7-b4df-4944-a98d-05ad789e0a14	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000216|acrB	group mex-acr-1	78.35	2716	553
59e194bc-ad14-4552-b46e-f6d9f6b2e386	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001329|mdtG	mdtG	71.53	274	2522
4a51d792-037c-436f-ae8a-25dd9e394ace	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003359|Streptomyces	Streptomyces	72.73	154	4664
3d730200-1f1d-46d1-948b-6f87be231531	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001215|mdtL	group mdt-bcr-1	77.91	163	3522
25b1506a-5679-4455-b466-1536474dd334	Klebsiella pneumoniae	Klebsiella	ARO:3001330|mdtD	mdtD	75.0	424	251
6385c5de-7ef9-4908-8945-15d866968232	Klebsiella pneumoniae	Klebsiella	ARO:3000828|baeR	group bae-sme-1	73.69	726	963
6385c5de-7ef9-4908-8945-15d866968232	Klebsiella pneumoniae	Klebsiella	ARO:3000829|baeS	baeS	70.86	1009	729
d1725fae-8040-4d47-9b09-9e389438ac49	Klebsiella pneumoniae	Klebsiella	ARO:3000823|ramA	group mar-ram-1	73.93	326	277
94af0e0d-b29b-475c-bfa8-4731adce210c	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000024|patA	patA	76.86	242	3057
410b95c8-008f-493b-aa78-cd123b2a1afe	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	75.78	223	217
fdcc9f79-687d-4d39-a678-6dd256e50f03	Klebsiella pneumoniae	Klebsiella	ARO:3003056|smeE	group mex-sme-1	75.85	468	3629
fdcc9f79-687d-4d39-a678-6dd256e50f03	Klebsiella pneumoniae	Klebsiella	ARO:3003056|smeE	group mex-sme-1	70.0	130	4190
fdcc9f79-687d-4d39-a678-6dd256e50f03	Klebsiella pneumoniae	Klebsiella	ARO:3000796|mdtF	group mdt-mex-sme-1	71.92	203	2312
373f1e5e-4ac7-4eae-a671-45d5dee994a2	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000831|cpxR	cpxR	70.46	650	510
373f1e5e-4ac7-4eae-a671-45d5dee994a2	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000830|cpxA	cpxA	73.18	343	807
cc54ea52-f2cb-416c-a3cb-039c9f4f3b2c	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003548|mdtN	group ceo-mdt-1	70.18	171	1143
dd1fabfe-982c-4b8b-a381-f1653b9bbc6b	Klebsiella pneumoniae	Klebsiella	ARO:3000794|mdtC	group mdt-mex-sme-1	71.31	2987	1279
cb335c36-5859-4df3-9b86-c31a5e65f54e	Klebsiella pneumoniae	Klebsiella	ARO:3000309|emrD	emrD	81.75	137	328
b41ac9f0-c56f-4e60-aed3-2c5a6c4eb5b6	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000024|patA	patA	73.24	284	222
31f75bed-aec8-4ca1-9903-bdb1ef85e6dc	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000237|tolC	tolC	75.62	566	3508
db1e6148-0f11-4d95-9f3a-a6dad95ecf50	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000216|acrB	group mex-acr-1	72.5	1418	6394
db1e6148-0f11-4d95-9f3a-a6dad95ecf50	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000207|acrA	group acr-sme-1	74.92	977	5199
6cacd863-4409-4245-98ef-c57150e77aec	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000830|cpxA	cpxA	74.58	716	431
6cacd863-4409-4245-98ef-c57150e77aec	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000831|cpxR	cpxR	75.0	452	719
63db234a-de0e-4bac-94bb-229e12b875ae	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000676|H-NS	H-NS	75.9	361	5847
bd102361-6156-42ac-a750-353389c29ef5	Escherichia coli	Escherichia coli	ARO:3002831|vgaC	vgaC	83.9	236	2129
0274146f-d932-4ab9-8056-fd88a879dc56	Proteus mirabilis	Proteus mirabilis	ARO:3000177|tetJ	group tet-3	89.11	1230	3462
03ddc3e4-cd53-4c4a-a456-25037549bac9	Klebsiella pneumoniae	Klebsiella	ARO:3000379|oprM	group opr-sme-2	70.73	123	1702
edbba1d3-cce0-4cf9-8481-52b5f98aebf3	Klebsiella pneumoniae	Klebsiella	ARO:3000830|cpxA	cpxA	72.22	871	3625
0213c7e0-4fc4-4c35-9f29-b1bc5d57bf76	Proteus mirabilis	Proteus mirabilis	ARO:3000177|tetJ	group tet-3	90.5	895	5791
0e58708e-36be-4a0e-a6c6-c1b7420640cb	Escherichia coli	Escherichia coli	ARO:3002831|vgaC	vgaC	82.82	227	3180
4da3fcf3-71f5-4289-9292-f90e69c93bbd	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3003577|PmrE	PmrE	70.25	669	457
4da3fcf3-71f5-4289-9292-f90e69c93bbd	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3003577|PmrE	PmrE	70.25	400	664
a117ea59-722b-4ead-af54-db5372f446f7	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001329|mdtG	mdtG	70.99	131	1145
f9b149dd-49cf-433d-b8a0-f60414e2e49e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003578|PmrF	PmrF	74.91	287	161
0e0e4b1d-c2fa-4a59-8714-d608c7ca3777	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	76.58	269	124
cf267f85-de39-402b-8c30-045114db9837	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	75.82	335	5589
a755b39d-c96a-43c3-b4d2-f100afa19a6b	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002986|bacA	bacA	73.32	386	12542
49464b88-8217-489e-9664-452daeb54725	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000502|acrF	group ceo-ade-acr-1	73.97	388	115
7639420c-666d-469e-bc87-0ecf6c77720f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000237|tolC	tolC	71.92	666	1529
af6c002b-b375-43c5-b1cd-fddf4795b642	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001329|mdtG	mdtG	70.35	489	6966
bd41976c-97b4-4488-b3b1-dff0a4a8b5cf	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001216|mdtH	mdtH	70.91	526	783
d3e58f03-ef82-437d-84ea-d9ec9be82baa	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003922|oqxA	group oqx-mex-1	84.68	568	2412
dad065fe-b46c-4341-be23-966d10ef064e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002985|arnA	arnA	70.27	1359	1210
dad065fe-b46c-4341-be23-966d10ef064e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002985|arnA	arnA	71.43	175	2658
dad065fe-b46c-4341-be23-966d10ef064e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002985|arnA	arnA	71.52	330	2872
dad065fe-b46c-4341-be23-966d10ef064e	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003578|PmrF	PmrF	71.79	280	3241
2ecd147d-e3e2-49af-8e08-1c74ea752712	Escherichia coli	Escherichia coli	ARO:3002831|vgaC	vgaC	84.48	232	1235
e823e767-77e2-4b7d-856b-2c479d0966d3	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001329|mdtG	mdtG	70.58	996	214
a05a6d66-f793-4edd-ac71-c6d70e56c08b	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003049|rosB	rosB	71.34	164	1923
ad4c856d-451f-4bd5-b3a2-fa8a9ea7234a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	70.75	147	1930
d08f65e4-6c0b-4df7-896b-baf043865727	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000237|tolC	tolC	73.3	884	1034
9c18b7ed-5029-4246-8a72-9fc974dc90cd	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003359|Streptomyces	Streptomyces	71.76	216	5498
9c18b7ed-5029-4246-8a72-9fc974dc90cd	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003359|Streptomyces	Streptomyces	73.98	123	4847
fa4b00ce-77db-4b6c-a130-2f92633541f9	Klebsiella pneumoniae	Klebsiella	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	72.14	3191	2673
fa4b00ce-77db-4b6c-a130-2f92633541f9	Klebsiella pneumoniae	Klebsiella	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	73.08	104	6032
fa4b00ce-77db-4b6c-a130-2f92633541f9	Klebsiella pneumoniae	Klebsiella	ARO:3000794|mdtC	group mdt-mex-sme-1	73.33	1942	5717
bf6fd243-9260-4d51-b243-d1597cc13c1c	Klebsiella pneumoniae	Klebsiella	ARO:3000216|acrB	group mex-acr-1	77.18	2165	3188
bf6fd243-9260-4d51-b243-d1597cc13c1c	Klebsiella pneumoniae	Klebsiella	ARO:3000207|acrA	group acr-sme-1	72.73	1232	2193
5d13500f-f0ab-43a6-9065-4fa61fb876f0	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002986|bacA	bacA	74.18	612	90
48ca436f-1f38-4f0c-a116-b647ae2957ce	Klebsiella pneumoniae	Klebsiella	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	72.93	2475	1019
48ca436f-1f38-4f0c-a116-b647ae2957ce	Klebsiella pneumoniae	Klebsiella	ARO:3000794|mdtC	group mdt-mex-sme-1	77.5	1040	2401
eebbf28f-05f7-4fbc-9bac-8234e645cd6d	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	70.75	147	1310
609f0f5a-083e-4acf-af8d-750d4543d33a	Klebsiella pneumoniae	Klebsiella	ARO:3000829|baeS	baeS	70.82	353	56
2ea97739-454c-4571-9fb1-1833cb857717	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003844|mfd	mfd	72.14	1224	2291
22c09858-0ba8-4503-b74c-d506d9e992d9	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000309|emrD	emrD	72.89	1173	1389
796f3ce6-15ad-4b5c-8360-f89b061b3b1c	Klebsiella pneumoniae	Klebsiella	ARO:3003056|smeE	group mex-sme-1	70.42	311	1413
796f3ce6-15ad-4b5c-8360-f89b061b3b1c	Klebsiella pneumoniae	Klebsiella	ARO:3003055|smeD	group acr-sme-1	70.7	157	1207
796f3ce6-15ad-4b5c-8360-f89b061b3b1c	Klebsiella pneumoniae	Klebsiella	ARO:3003051|smeA	smeA	71.83	142	893
6f7c1abd-ec2c-4977-bc91-778e41f12e8a	Klebsiella pneumoniae	Klebsiella	ARO:3002870|tet34	tet34	72.14	140	109
29e075b9-f5fe-4486-9042-ada770ce0852	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	77.84	176	569
3613e014-abe3-47e1-8a66-0d8213dddb6c	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000825|robA	robA	79.07	172	584
e2c81506-0437-40c7-8b68-8e4d29b10063	Proteus mirabilis	Proteus mirabilis	ARO:3000676|H-NS	H-NS	70.43	399	3203
d704e9f8-a931-4932-9499-fce73b2e6d72	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000518|CRP	CRP	78.19	642	1960
d13cff52-6056-4786-91f9-b5163a4e68bc	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003830|aminocoumarin	alaS	72.07	555	59
f32b48bd-cddb-40e3-99b1-c80d1f5bcdd5	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000823|ramA	group mar-ram-1	71.07	356	699
424502d9-2a7a-4ffb-881a-28ae0063d2ad	Klebsiella pneumoniae	Klebsiella	ARO:3000518|CRP	CRP	77.82	550	302
b1b4465a-ee00-4dfe-bd99-39a50fcd2c35	Klebsiella pneumoniae	Klebsiella	ARO:3003056|smeE	group mex-sme-1	75.65	464	3016
b1b4465a-ee00-4dfe-bd99-39a50fcd2c35	Klebsiella pneumoniae	Klebsiella	ARO:3003056|smeE	group mex-sme-1	70.05	217	3559
b1b4465a-ee00-4dfe-bd99-39a50fcd2c35	Klebsiella pneumoniae	Klebsiella	ARO:3000378|mexB	group mex-sme-1	70.98	641	2990
b1b4465a-ee00-4dfe-bd99-39a50fcd2c35	Klebsiella pneumoniae	Klebsiella	ARO:3000216|acrB	group mex-acr-1	73.83	107	4333
b1b4465a-ee00-4dfe-bd99-39a50fcd2c35	Klebsiella pneumoniae	Klebsiella	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	70.59	221	3699
b1b4465a-ee00-4dfe-bd99-39a50fcd2c35	Klebsiella pneumoniae	Klebsiella	ARO:3002983|amrB	group oqx-mex-amr-1	72.91	251	4224
b1b4465a-ee00-4dfe-bd99-39a50fcd2c35	Klebsiella pneumoniae	Klebsiella	ARO:3000808|mexI	group mdt-mex-sme-1	70.64	109	3959
b1b4465a-ee00-4dfe-bd99-39a50fcd2c35	Klebsiella pneumoniae	Klebsiella	ARO:3000499|acrE	group acr-mex-1	72.19	151	4719
b1b4465a-ee00-4dfe-bd99-39a50fcd2c35	Klebsiella pneumoniae	Klebsiella	ARO:3003055|smeD	group acr-sme-1	71.21	132	4955
5b2628e1-0e64-4a09-89c6-1a91cba066a1	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003830|aminocoumarin	alaS	73.66	2703	4327
fa9eacc2-df00-4921-843c-62c2b6fe245d	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003576|PmrC	PmrC	72.84	843	539
8559b42e-d592-46f4-ae95-e37f0328685a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001330|mdtD	mdtD	72.93	133	579
44e5de33-fc29-41c8-b02e-1db03cf77626	Klebsiella pneumoniae	Klebsiella	ARO:3000792|mdtA	mdtA	71.72	778	3317
44e5de33-fc29-41c8-b02e-1db03cf77626	Klebsiella pneumoniae	Klebsiella	ARO:3000794|mdtC	group mdt-mex-sme-1	72.33	159	3351
e885887b-8c4a-40c0-a24d-ee69b90b34c0	Klebsiella pneumoniae	Klebsiella	ARO:3003056|smeE	group mex-sme-1	76.85	203	450
58a8ec9f-272b-4051-bee2-297bacb49985	Klebsiella pneumoniae	Klebsiella	ARO:3002983|amrB	group oqx-mex-amr-1	78.72	141	787
a25aed4d-e302-42a8-8591-a4de266cdc50	Klebsiella pneumoniae	Klebsiella	ARO:3002985|arnA	arnA	73.05	371	288
a25aed4d-e302-42a8-8591-a4de266cdc50	Klebsiella pneumoniae	Klebsiella	ARO:3003578|PmrF	PmrF	76.67	180	407
a62625d2-cc98-49fc-90c7-00f0ec5e9656	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003578|PmrF	PmrF	71.31	948	4828
a62625d2-cc98-49fc-90c7-00f0ec5e9656	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002985|arnA	arnA	71.19	545	5792
2b649994-b86c-4dc9-84b6-8096ac9248eb	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000830|cpxA	cpxA	72.2	241	859
a7f6c87c-59a7-4af3-8f45-5f2f0f494e10	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000676|H-NS	H-NS	75.0	312	181
9bf41674-83a4-409b-a5be-472b5c2ef163	Klebsiella pneumoniae	Enterobacterales	ARO:3003152|SHV-185	group SHV-LEN-OKP-1	86.28	532	798
9bf41674-83a4-409b-a5be-472b5c2ef163	Klebsiella pneumoniae	Enterobacterales	ARO:3002446|OKP-B-13	group SHV-LEN-OKP-1	78.13	535	797
ea528b32-93e8-4a6c-82df-fcfbdd7f6140	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000676|H-NS	H-NS	76.24	404	3132
38c0b27f-b377-4419-af56-883e4505a19f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000207|acrA	group acr-sme-1	70.97	279	612
38c0b27f-b377-4419-af56-883e4505a19f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000502|acrF	group ceo-ade-acr-1	76.92	117	748
09d31519-5a5b-446d-b5b3-cfd810ae5024	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000535|macB	macB	71.12	232	3545
09d31519-5a5b-446d-b5b3-cfd810ae5024	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000535|macB	macB	71.02	176	2482
8e939d00-2db8-45f7-b747-53a5f8b95826	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003843|leuO	leuO	70.52	770	721
f9a577c7-f2c1-4171-982d-2ae68e9c0245	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000024|patA	patA	72.73	1423	2031
5a811245-f0ce-4260-abac-a5380c70cbf8	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003583|PmrB	PmrB	76.92	104	2648
8412fa6e-fa75-422e-8861-206df840d1e4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000216|acrB	group mex-acr-1	73.8	3183	1194
8412fa6e-fa75-422e-8861-206df840d1e4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000207|acrA	group acr-sme-1	73.07	1229	3039
db145b6c-51bc-4701-8f89-defb8c008ee4	Klebsiella pneumoniae	Klebsiella	ARO:3003923|oqxB	group oqx-mex-amr-1	89.52	3235	4172
db145b6c-51bc-4701-8f89-defb8c008ee4	Klebsiella pneumoniae	Klebsiella	ARO:3003922|oqxA	group oqx-mex-1	87.22	1197	3947
479322d6-66c1-4d56-a7ed-0c500b67fa19	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003843|leuO	leuO	74.33	300	935
4b8cc3ab-656f-4027-ac04-e01ddf92c0f3	Escherichia coli	Enterobacteriaceae	ARO:3002831|vgaC	vgaC	89.22	232	862
68663c7c-15b0-4095-b66c-637d36fe53fc	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003578|PmrF	PmrF	70.12	733	4543
68663c7c-15b0-4095-b66c-637d36fe53fc	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002985|arnA	arnA	71.98	389	5319
b269c227-f133-4ad1-9d9f-6eb56e3ebe9a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003578|PmrF	PmrF	75.49	608	2996
9b348910-8cf8-4ca6-9d63-2bd5e2817768	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000825|robA	robA	70.83	809	1771
23433c3a-72ce-495e-8ae4-7f9e217d4483	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	73.44	2312	1927
23433c3a-72ce-495e-8ae4-7f9e217d4483	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	79.57	230	2509
23433c3a-72ce-495e-8ae4-7f9e217d4483	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000792|mdtA	mdtA	71.73	980	2802
97c564b4-27c7-4259-a9e2-9722a2f1fb74	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003583|PmrB	PmrB	71.79	195	684
d06dbb0b-5c17-4705-be07-2a53dc48c91d	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000216|acrB	group mex-acr-1	77.12	153	1057
3d21dbda-8d23-418c-9dfd-09fa0e029f4d	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001330|mdtD	mdtD	72.75	932	1025
3d21dbda-8d23-418c-9dfd-09fa0e029f4d	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000829|baeS	baeS	71.61	236	970
055f7d46-b8fd-47a1-aeae-132e5844bfb1	Klebsiella pneumoniae	Klebsiella	ARO:3000830|cpxA	cpxA	76.28	1366	1382
055f7d46-b8fd-47a1-aeae-132e5844bfb1	Klebsiella pneumoniae	Klebsiella	ARO:3000831|cpxR	cpxR	73.11	729	1409
e9f80c07-cdbc-4a3f-bb65-46e0761dde0a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000024|patA	patA	73.14	1422	4078
1b2fa88d-707f-4d93-bfbd-3daf16ec1da9	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000074|emrB	emrB	78.43	496	115
f31e1082-6544-4b2a-8194-17ce0f4285f5	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001214|mdtM	group mdt-mdf-1	71.18	451	641
92e8e375-dca1-438b-8fd7-3ea92237fce4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003841|kdpE	kdpE	71.56	334	2174
54864c6f-8c12-440a-90b8-f6fbd647953b	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000676|H-NS	H-NS	74.42	215	982
c96c2a28-9d08-4572-80fc-da193ac5a80e	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3003923|oqxB	group oqx-mex-amr-1	88.56	2901	70
f193025f-c963-4455-b045-3003ed4d2987	Klebsiella pneumoniae	Klebsiella	ARO:3000793|mdtB	group mdt-mds-acr-mtr-1	73.33	555	69
541841e2-7581-4010-9163-50367fea8cb8	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000263|marA	group mar-ram-1	73.67	376	3350
bc6ddd6b-21ef-4d76-b4fa-90b7f8eabd1f	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001216|mdtH	mdtH	73.67	395	90
31d5d1c3-1b30-4660-bd73-2a6fb1c0bb3c	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3002522|novA	novA	71.29	101	1158
227eef99-a4d2-4586-8168-b4d4d4d2f5e1	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003830|aminocoumarin	alaS	71.17	2050	858
b06f91d4-7cf3-4c60-abf9-40b5c398160a	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000263|marA	group mar-ram-1	78.44	218	3476
c5287852-a71d-42a6-bd71-14b97b8e8042	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000518|CRP	CRP	76.51	613	2589
601dfbcd-2d7c-490d-a465-d1b4a34fd067	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000263|marA	group mar-ram-1	75.86	377	1924
aeddf06c-3de6-4db3-aff2-e58d95a84c46	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003576|PmrC	PmrC	73.99	173	3586
6424f66c-d88a-45f7-b3cf-f8df19b17857	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001214|mdtM	group mdt-mdf-1	70.0	170	191
998e5793-2d05-45bc-8c3d-c248e213f3b6	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001328|mdfA	group mdt-mdf-1	71.86	263	150
c1c48d1d-814c-4a01-8369-6c726c2dc764	Klebsiella pneumoniae	Klebsiella	ARO:3002985|arnA	arnA	73.19	235	170
54074f0a-86cc-4bcb-9cfa-b96bf0448ea6	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000263|marA	group mar-ram-1	75.89	141	4288
422e9c24-6a12-4de8-9ca9-28563b34e0d4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3000491|acrD	group mdt-mds-acr-mtr-1	72.42	3180	9287
47235f96-5f2f-4599-bb4f-5557eaed055d	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3001327|mdtK	mdtK	76.51	166	2786
ec1ce7cc-5675-40ee-8b3f-374a9b661394	Klebsiella pneumoniae	Enterobacteriaceae	ARO:3002831|vgaC	vgaC	79.78	178	203
fc94817b-b24e-4f91-bb92-25959ad5a6e4	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003841|kdpE	kdpE	79.01	162	268
06698bf2-4fc7-475b-b61e-12d0004c7328	Klebsiella pneumoniae	Klebsiella pneumoniae	ARO:3003844|mfd	mfd	74.19	682	61
959a0d1d-fa81-42e1-b671-c9a66bb63097	Klebsiella pneumoniae	Klebsiella	ARO:3003033|mexY	group oqx-mex-amr-1	72.73	154	1896
a10adb96-8a82-4d91-b7e1-57f9c927ee28	Klebsiella pneumoniae	Klebsiella	ARO:3000024|patA	patA	75.14	1428	1853
