ReadId	HostHit	Overlap	Independent	CARDhit	Chunk
dd4c116b-91e1-4209-9e78-9fbe667258ac	Klebsiella pneumoniae	5967	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	390
20a40817-436d-48a3-a9e8-a04f26976884	Klebsiella pneumoniae	0	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB	390
0b2015fa-2696-499b-aa57-7d3af98aac13	Klebsiella pneumoniae	4034	Y	gb|NC_000913.3|+|84367-85312|ARO:3003843|leuO	390
9b11f98a-08eb-4b79-9203-b6a0cd3f08a7	Klebsiella pneumoniae	1102	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	390
57ad352f-a5f2-49a7-9bf0-89c8a7fb3271	Escherichia coli	2551	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC	391
0e642b86-9066-47f7-8426-6ec6b1763a09	Klebsiella pneumoniae	135	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	391
c8ff1adf-d515-4f63-a162-ef436e8231d8	Klebsiella pneumoniae	2467	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF	391
a9cffc60-1d00-4eea-9968-93a7a24b0233	Klebsiella pneumoniae	275	Y	gb|DQ679966|+|299-1493|ARO:3000207|acrA	391
a31b2a6e-bd14-40e0-b119-8f4ee6efa50a	Proteus mirabilis	1019	Y	gb|L42544|+|0-1956|ARO:3000193|tetT	391
3dc0ed32-2d0f-410f-a86d-17f6219d18f8	Klebsiella pneumoniae	2	N	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	391
54141287-4e84-4a52-8c09-f8b76349293d	Proteus mirabilis	5457	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	391
acc2fe6d-3fb8-405a-bf1f-57ac527c41ed	Klebsiella pneumoniae	11	N	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd	391
599df06c-9ab7-4771-bec7-9e5bf5cae09d	Klebsiella pneumoniae	69	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD	391
d59985fc-2a85-435c-b7d2-837b1d1901da	Klebsiella pneumoniae	4338	Y	gb|AY768532|+|0-1935|ARO:3000535|macB	391
8fb875fa-4ff4-486c-b1d5-135a31d5c320	Klebsiella pneumoniae	280	Y	gb|AF173226|+|3767-6917|ARO:3003052|smeB	391
4cc0a865-8d61-47fd-81b7-49ba814c736c	Klebsiella pneumoniae	1701	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF	392
3941553c-4762-4445-9137-50efae3c463a	Klebsiella pneumoniae	721	Y	gb|AF173226|+|2558-3755|ARO:3003051|smeA	392
91239fbc-a037-49db-80ea-2a48ab974bdd	Klebsiella pneumoniae	1378	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	392
52847c61-8a49-4c5a-a345-aa9d62de7dd8	Klebsiella pneumoniae	174	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	392
47e55233-369b-4b58-ab59-e972fb3717cb	Klebsiella pneumoniae	177	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS	392
caf68cd5-aff0-4381-9f82-4d71aafa6060	Klebsiella pneumoniae	1300	Y	gb|U46859|-|24294-25527|ARO:3003048|rosA	392
017295fb-020d-479b-be10-68fa407666d9	Klebsiella pneumoniae	828	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd	392
c031d245-150b-4475-8832-cd25ea0ef812	Klebsiella pneumoniae	381	Y	gb|KM087864|+|0-1146|ARO:3002179|MIR-14	392
a6ec630a-69c5-4716-b899-4c659cedf810	Klebsiella pneumoniae	3040	Y	gb|AE004091.2|-|4116187-4119265|ARO:3003693|mexK	392
8bb2cefb-c072-4a89-a1a6-046592eb9ca4	Klebsiella pneumoniae	631	Y	gb|NC_003197|-|393892-397060|ARO:3000790|mdsB	392
61ae32a9-4467-47a9-86d2-641dc4a1fd60	Klebsiella pneumoniae	461	Y	gb|L11616|+|1569-4710|ARO:3000378|mexB	393
6db6d618-b597-44ca-b112-d85cc92aac85	Klebsiella pneumoniae	3552	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA	393
56a34eef-06ba-43b1-b60e-5b531d822048	Klebsiella pneumoniae	722	Y	gb|JX440355|+|751-1897|ARO:3001834|ACT-12	393
e080a5e0-8545-4fba-b4be-e6a93598ef66	Klebsiella pneumoniae	2343	Y	gb|L11616|+|1569-4710|ARO:3000378|mexB	393
e1956680-1291-4912-a5e0-97143922062d	Klebsiella pneumoniae	482	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB	393
49b4a2d5-d773-4499-ae4c-ed5e99ae08f3	Klebsiella pneumoniae	165	Y	gb|U00096|+|3891614-3892790|ARO:3001215|mdtL	393
d1357f68-960a-4747-938a-91c7967147ca	Klebsiella pneumoniae	3200	Y	gb|AY768532|+|0-1935|ARO:3000535|macB	393
d39b90de-1665-421f-8ef8-3dfd2462278d	Shigella flexneri	1891	Y	gb|AB211124|+|0-525|ARO:3002895|sat-1	393
bcacfe05-9efa-4165-8f51-3487bb9df216	Klebsiella pneumoniae	2744	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG	393
a16925b1-95a0-4411-90a5-7b7dad933db0	Klebsiella pneumoniae	67	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC	393
9a412278-9266-4852-a541-51339b1a45e5	Klebsiella pneumoniae	1393	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM	394
5d09524f-4bd7-4e3d-9e2b-5cba90e71a76	Klebsiella pneumoniae	2289	Y	gb|KF478993|+|1539-2580|ARO:3002913|vanO	394
6ec25369-86fd-42d6-a8bb-00a2ac5c1aeb	Klebsiella pneumoniae	2978	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM	394
2aa5020d-7ac5-4878-b18a-f8ee72972516	Klebsiella pneumoniae	2190	Y	gb|CP014358.1|-|2161325-2162750|ARO:3001327|mdtK	394
ddaf9d8c-7f6b-470a-bddb-554743a6eca6	Klebsiella pneumoniae	1881	Y	gb|X63451|+|0-1653|ARO:3002828|srmB	394
6913a912-d6cc-4308-9082-aec2813ef7b8	Klebsiella pneumoniae	1250	Y	gb|L11616|+|1569-4710|ARO:3000378|mexB	394
0d0d7d82-3a7f-4ad0-a82c-745efd4ad2ac	Klebsiella pneumoniae	867	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP	394
9f949365-b462-42b3-876c-973b2e196645	Klebsiella pneumoniae	349	Y	gb|U00096|-|4567286-4568519|ARO:3001214|mdtM	394
ae095946-a033-4252-b8e7-df8d1ae11233	Klebsiella pneumoniae	1152	Y	gb|L11616|+|1569-4710|ARO:3000378|mexB	394
61d31a55-3070-46af-a148-14f09d27dcb2	Klebsiella pneumoniae	493	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG	394
4f8330f4-01e9-4809-a053-9f84f87aea4d	Klebsiella pneumoniae	279	Y	gb|U00096|+|3413863-3415021|ARO:3000499|acrE	395
85ced818-daeb-466b-8c52-e84a51ffaf18	Klebsiella pneumoniae	1960	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin	395
f42920dd-9793-4b73-a39f-9ff343028bac	Klebsiella pneumoniae	169	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD	395
9b5425ef-0ea0-4acb-9353-864dba457961	Klebsiella pneumoniae	2543	Y	gb|X63451|+|0-1653|ARO:3002828|srmB	395
0b011e64-f918-4306-b278-b0c8a424221a	Klebsiella pneumoniae	1259	Y	gb|AF173226|-|351-1041|ARO:3003066|smeR	395
962954c9-a357-4e03-bc6a-2a006a391858	Klebsiella pneumoniae	3384	Y	gb|AP009048|-|4306556-4307588|ARO:3003548|mdtN	395
cc2a1a3d-822e-4fbb-a372-2e9956811ccb	Klebsiella pneumoniae	550	Y	gb|NC_002516|+|4710620-4712084|ARO:3000809|opmD	395
ceeef425-a319-4c69-b40c-aa00eb4c2760	Klebsiella pneumoniae	3292	Y	gb|NC_007779|+|1621287-1621671|ARO:3000263|marA	395
a8954126-8072-4645-aa50-d55d9b88f401	Klebsiella pneumoniae	2446	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA	395
db91c18b-7221-48fb-a2e5-f91fbe7cb268	Klebsiella pneumoniae	1655	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG	395
fd4d1c5a-5ad2-4e1f-8049-b8b7504cfff1	Klebsiella pneumoniae	501	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	395
fc048b54-fd96-4070-b83e-0824d7520e44	Proteus mirabilis	323	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB	395
64b778ce-6344-4299-a2c9-20b44bfb8322	Klebsiella pneumoniae	7296	Y	gb|JQ727667|+|0-870|ARO:3000825|robA	395
c69db76d-084c-4a3d-99ef-af99dc99207b	Klebsiella pneumoniae	5271	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin	396
af7bf28e-45e0-4252-a6c4-a0f8c33960c4	Klebsiella pneumoniae	2600	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces	396
38894432-aeaf-41db-aa1e-7211670a8f31	Klebsiella pneumoniae	2689	Y	gb|M80674|+|877-2494|ARO:3003554|tcmA	396
65a34665-b690-4a3b-b04f-ee807442a49f	Klebsiella pneumoniae	70	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	396
0cce946f-1da4-4c14-9c66-e4dec3e57b8f	Klebsiella pneumoniae	2229	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces	396
472476e0-01ba-414b-bee8-a6d3effbcf83	Klebsiella pneumoniae	524	Y	gb|U57969|+|4622-6062|ARO:3000802|oprJ	396
d797d8ce-7585-4362-bf9f-82099f79436e	Klebsiella pneumoniae	4299	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA	396
59e4dd65-c369-4dc1-9d3f-5850ea305dd0	Proteus mirabilis	229	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	397
804c33de-f959-4b1a-8167-bda9c9a5b72b	Proteus mirabilis	2538	Y	gb|NC_000913.3|-|721055-721733|ARO:3003841|kdpE	397
650c84ce-c075-46d7-8cd0-b63aa2b9ef89	Klebsiella pneumoniae	385	Y	gb|D38215|+|0-1539|ARO:3002893|tcr3	397
4dd125f6-aea5-40a7-8ce1-048eaca99c22	Klebsiella pneumoniae	297	Y	gb|U00096|-|2098446-2099613|ARO:3003577|PmrE	397
cc261169-39af-49c1-a89b-baabc35dc7ab	Klebsiella pneumoniae	832	Y	gb|AJ635417|+|0-789|ARO:3002461|LEN-11	397
74de7144-9087-4747-8247-3143f7f094f7	Klebsiella pneumoniae	5675	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA	397
9aba3216-2286-41aa-b2c3-9f8e4718e173	Klebsiella pneumoniae	6599	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd	397
f8bcaaa2-ddaa-4777-ba6b-7df4c57957c5	Klebsiella pneumoniae	3798	Y	gb|L11616|+|1569-4710|ARO:3000378|mexB	397
8bd0a102-fae2-4c7c-86dc-ccf1e8678ded	Klebsiella pneumoniae	4324	Y	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ	397
d8ec4c55-e975-4911-90dc-222c11b41e22	Klebsiella pneumoniae	248	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA	397
25d4d773-caa2-4976-9382-007aedecc404	Klebsiella pneumoniae	4482	Y	gb|AP009048|-|4306556-4307588|ARO:3003548|mdtN	397
d2c95fcf-9174-4205-9534-3ab48da2ad30	Klebsiella pneumoniae	4412	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC	397
6b651f63-8dca-484c-8dac-82c8508dc8a9	Klebsiella pneumoniae	0	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB	397
0e35a8ae-5b5d-4fab-b630-8e1e6eb2eec1	Klebsiella pneumoniae	429	Y	gb|NC_000913.3|+|3219493-3220873|ARO:3000024|patA	397
632525b6-a286-4e4f-8119-518d5f8beade	Klebsiella pneumoniae	1113	Y	gb|AJ252200|+|81-1266|ARO:3003055|smeD	397
213f6b74-bd26-4257-a4c0-41b92b88ab7f	Klebsiella pneumoniae	403	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD	398
c1da74f5-7f33-4dab-ad8c-c0b36a7a4d9a	Escherichia coli	2929	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC	398
fea69bfc-cd73-4c69-88a8-535b96f138a7	Klebsiella pneumoniae	2648	Y	gb|JQ727668|+|0-375|ARO:3000823|ramA	398
28dfa0fd-31ae-46da-a2a8-54ab14f4062c	Klebsiella pneumoniae	1080	Y	gb|AY171578|+|0-564|ARO:3000167|tetC	398
2dc6cd52-9ae4-4d10-99e7-b33ffcef90bc	Klebsiella pneumoniae	683	Y	gb|JQ064560|+|0-1536|ARO:3000448|qepA	398
afd35507-7514-4aa1-b061-acf0487aee99	Klebsiella pneumoniae	3768	Y	gb|AF173226|-|351-1041|ARO:3003066|smeR	398
436e4521-8b9e-4c8e-9117-9e1faecdadd8	Klebsiella pneumoniae	451	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR	398
f8ee59e3-053c-49b7-b357-156d44934b83	Klebsiella pneumoniae	1581	Y	gb|AY154657|+|0-1161|ARO:3000601|Erm(38)	398
f61d9704-bdaa-4367-8979-025df1f000bf	Klebsiella pneumoniae	1120	Y	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA	398
4f8a3263-1ad9-420f-ae21-51b0d4b5909a	Klebsiella pneumoniae	0	N	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB	398
a02d342b-c52d-4525-8a58-f7c6ebcea94e	Klebsiella pneumoniae	145	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd	398
fcb6c9cd-9099-49dd-827f-d93ebd96d0b0	Klebsiella pneumoniae	79	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF	398
6165dd8c-436a-47e4-bf52-adeac1a15633	Klebsiella pneumoniae	117	Y	gb|NC_002516|+|2813193-2814612|ARO:3000805|oprN	398
f7094d83-9f77-430a-a1e9-8f1197fdef25	Klebsiella pneumoniae	1203	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD	398
f112d9c6-c141-4895-a341-84605c302c58	Klebsiella pneumoniae	3415	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB	398
f13d2955-8379-45bd-866c-f0498cf67981	Klebsiella pneumoniae	1736	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA	399
c76d7649-f317-4028-91aa-51634674bf8d	Proteus mirabilis	501	Y	gb|AJ295238|+|0-1920|ARO:3000196|tet32	399
dab75ef5-a4d5-4ba1-9bd2-52b26bba05e2	Klebsiella pneumoniae	5213	Y	gb|M57437|+|0-1647|ARO:3002827|tlrC	399
d9048eb9-b8fc-450c-b8a7-855576c5111c	Klebsiella pneumoniae	5328	Y	gb|NC_002695|+|3211891-3212506|ARO:3000832|evgA	399
d175fad0-53eb-4f8e-a5e0-800eb84d7a1d	Klebsiella pneumoniae	2493	Y	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA	399
7bb05ec5-33ae-43db-bbde-a9986b121aa5	Klebsiella pneumoniae	670	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	399
db171e22-6e0b-491e-a409-f00d1ff854b4	Klebsiella pneumoniae	2112	Y	gb|NC_003197|-|2039657-2040380|ARO:3000826|sdiA	399
6ce53f17-4524-456a-ac35-3d1225e6c703	Klebsiella pneumoniae	2814	Y	gb|NC_002516|+|4707534-4710624|ARO:3000808|mexI	399
60cb390b-ffbb-42aa-b9f2-95ddd1ec3174	Klebsiella pneumoniae	2294	Y	gb|AY768532|+|0-1935|ARO:3000535|macB	399
eadb1a7f-1ffa-40cf-bb14-b3a5f8119cff	Klebsiella pneumoniae	2756	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD	399
daf1463f-94df-4812-b010-0121f2e7d198	Klebsiella pneumoniae	2165	Y	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB	399
e2e2aec1-b9cc-4cfc-8fe2-28e068c59f53	Klebsiella pneumoniae	419	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD	399
747d4aa4-5a37-4ddb-a756-cd2f95f78d23	Enterobacter sp.	2502	Y	gb|AJ574887.1|-|370-1696|ARO:3003835|CdeA	399
75bf628d-3134-4c7a-88c1-16013ca00050	Proteus mirabilis	726	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB	399
4c28fa91-c04d-43f6-93d7-34f0d8bc9b4e	Klebsiella pneumoniae	5188	Y	gb|Z50108|+|238-1768|ARO:3003026|fusH	399
3f40c7ef-9733-4bb3-8800-550ba84a41de	Klebsiella pneumoniae	2014	Y	gb|AF235050.4|+|38028-40140|ARO:3003318|Streptomyces	399
3e9c4563-bd26-4da4-89b6-8408a0039d57	Klebsiella pneumoniae	203	Y	gb|U46859|-|22365-24057|ARO:3003049|rosB	400
83ec4c80-bb1c-4274-95d6-1c361af46f8f	Klebsiella pneumoniae	2685	Y	gb|AJ252200|+|1278-4401|ARO:3003056|smeE	400
52f075ad-fa27-4904-ba16-51f427950d94	Klebsiella pneumoniae	359	Y	gb|NC_010378.1|+|46651-47827|ARO:3003922|oqxA	400
d5d0956c-3eb2-4ade-b673-f8a3ca155222	Klebsiella pneumoniae	1698	Y	gb|M57437|+|0-1647|ARO:3002827|tlrC	400
782eb0e1-fcd6-4616-b90a-c8ae2a1bba33	Klebsiella pneumoniae	2693	Y	gb|NC_000913.3|+|1333854-1334829|ARO:3003840|aminocoumarin	400
c028d6ab-a867-43af-90c2-5c5f02eff0c6	Klebsiella pneumoniae	7264	Y	gb|AF235050.4|+|38028-40140|ARO:3003318|Streptomyces	400
e061a7ef-7c00-4e79-8100-d61fe2bd1814	Klebsiella pneumoniae	3915	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	400
97ed5fe8-5613-4fe4-bcd8-e6884d63727e	Klebsiella pneumoniae	3968	Y	gb|U00096|+|2155262-2158385|ARO:3000793|mdtB	400
af70f639-e40f-4eb3-b024-fa4428275d55	Klebsiella pneumoniae	2739	Y	gb|AP009048|-|4153663-4154296|ARO:3000518|CRP	400
1e7e37a1-94e2-4d3e-ba07-12e8ba02c6d0	Enterobacter aerogenes	3616	Y	gb|JYFL01000006.1|-|112069-113503|ARO:3002813|lmrB	400
cc87cc58-c987-4d3b-a5b2-a6d13ef3f298	Klebsiella pneumoniae	3823	Y	gb|U00096|-|3203309-3204131|ARO:3002986|bacA	401
decc3431-85d2-45de-8d0f-59360c27e133	Klebsiella pneumoniae	0	N	gb|U00096|+|3415032-3418137|ARO:3000502|acrF	401
c96a5810-1fe4-4e1a-8e50-108517c74579	Klebsiella pneumoniae	3304	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	401
2e2695c0-82c9-49b8-a937-afb4c86d936b	Klebsiella pneumoniae	871	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB	401
c372702a-d19f-4b13-8fb7-d6f6de9443a3	Klebsiella pneumoniae	67	Y	gb|U97042|+|0-1218|ARO:3003009|ceoA	401
2ad80e62-b4e9-4e0c-af6c-762e553d3ead	Klebsiella pneumoniae	344	Y	gb|U00096|+|3413863-3415021|ARO:3000499|acrE	401
fb94a128-84fd-4836-a0c3-049ffde54dfe	Enterobacter aerogenes	251	Y	gb|JYFL01000006.1|-|112069-113503|ARO:3002813|lmrB	402
1ff46807-1c57-4b80-9248-c897c7cfa431	Proteus mirabilis	4110	Y	gb|AF060206|+|0-774|ARO:3001412|OXA-17	402
6d72912e-65a6-44b2-b4a3-93014946cf83	Klebsiella pneumoniae	25	N	gb|U00096|+|2368038-2370021|ARO:3002985|arnA	402
aec06048-c3bd-4a00-8549-c8e76a2f6d40	Klebsiella pneumoniae	606	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	402
364c69b1-4a45-4613-b930-e1355d92fc47	Klebsiella pneumoniae	44	N	gb|U00096|+|2154015-2155263|ARO:3000792|mdtA	402
1a920aa7-9d47-452e-a744-ca4709326e42	Klebsiella pneumoniae	1387	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS	402
d56994ad-5e08-41d6-ac81-50a8b624b5df	Klebsiella pneumoniae	3563	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG	402
0e35edbb-40c4-47b1-a3ae-8751b84d247b	Klebsiella pneumoniae	1502	Y	gb|AF173226|-|351-1041|ARO:3003066|smeR	402
cba16028-65b8-4876-b4a9-004dd515b102	Klebsiella pneumoniae	2918	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	402
31e648ff-f430-45f9-b5ca-70778fa16822	Klebsiella pneumoniae	1538	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces	402
4ae76ee9-1b9c-407a-924e-ea451a12f471	Klebsiella pneumoniae	445	Y	gb|U00096|+|2161463-2162879|ARO:3001330|mdtD	402
b9971f38-9cc3-4de3-8385-8a274136125f	Klebsiella pneumoniae	6116	Y	gb|CP014358.1|-|2161325-2162750|ARO:3001327|mdtK	402
1d787738-93cd-4cd0-ac3e-715a99192d53	Klebsiella pneumoniae	2142	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	402
ec8a2426-fe2d-4118-9c35-2f4462d066e7	Klebsiella pneumoniae	1172	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR	402
47db5b13-5e22-4bca-9ea9-0a33a069e061	Klebsiella pneumoniae	2983	Y	gb|FJ768952|+|0-1488|ARO:3000237|tolC	402
c50a1ac9-309e-47dd-be07-0db80a753644	Klebsiella pneumoniae	833	Y	gb|NC_000913.3|+|2810769-2811300|ARO:3000516|emrR	403
af1ca650-147d-4baa-a45c-39f5eda49f82	Proteus mirabilis	1369	Y	gb|DQ149925.1|+|188-521|ARO:3003836|qacH	403
4203e042-835d-4830-80b2-18bb8e7e18a2	Klebsiella pneumoniae	7904	Y	gb|JQ727667|+|0-870|ARO:3000825|robA	403
68d0c2b8-cb77-473d-a054-7648be4e79ae	Klebsiella pneumoniae	1700	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC	403
cba3f34b-a71d-4266-be59-624616401403	Klebsiella pneumoniae	832	Y	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ	403
b875e4ca-fea5-426b-b797-6b47e44df475	Klebsiella pneumoniae	1580	Y	gb|AJ252200|+|4493-5894|ARO:3003057|smeF	403
695cecd6-c897-47ba-aa7f-c1c0f84a3430	Klebsiella pneumoniae	3020	Y	gb|L36601|+|1420-3130|ARO:3003036|oleB	403
a20e3f54-548f-4ef7-ad17-a998da18a054	Klebsiella pneumoniae	288	Y	gb|NC_007779|-|1115840-1117067|ARO:3001329|mdtG	404
86525b78-b93b-4441-bd6e-37c73dd9a5aa	Klebsiella pneumoniae	2329	Y	gb|CP014358.1|-|2161325-2162750|ARO:3001327|mdtK	404
0fd5302a-b7d2-4a5d-8745-7b28102197f3	Klebsiella pneumoniae	198	Y	gb|U00096|+|2812615-2814154|ARO:3000074|emrB	404
7425e7ee-1ef4-4a0c-983a-9ca416fad21b	Klebsiella pneumoniae	4863	Y	gb|NC_000913.3|-|721055-721733|ARO:3003841|kdpE	405
133198dc-2ddf-4c7a-8536-31529799ef76	Escherichia coli	0	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB	405
0b944a33-b900-4704-9b8d-bb6e769aaac1	Klebsiella pneumoniae	3599	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF	405
19244a27-d774-4fc2-bf63-f69d4ff0969d	Klebsiella pneumoniae	2088	Y	gb|EF125013|+|0-1146|ARO:3001823|ACT-3	405
339b4ad0-d926-4f21-88b4-05df63c7c7dd	Klebsiella pneumoniae	4741	Y	gb|NC_000913.3|-|721055-721733|ARO:3003841|kdpE	405
8006dce6-9482-4fd7-b328-b8dc1d621f89	Klebsiella pneumoniae	571	Y	gb|U00096|+|3415032-3418137|ARO:3000502|acrF	405
4fa235aa-6939-402a-9337-574c512f9734	Proteus mirabilis	2718	Y	gb|CR628337|+|1710245-1711238|ARO:3002662|APH(9)-Ia	405
1703558f-ad29-468c-9e7f-b00a8317f30e	Klebsiella pneumoniae	5270	Y	gb|GQ149243|+|0-873|ARO:3001935|CTX-M-74	405
09723840-9a05-43f1-af08-67d3e5734818	Klebsiella pneumoniae	1718	Y	gb|KU302801|+|102199-102430|ARO:3002831|vgaC	405
03333c5b-6c5d-4648-8706-cb02fa7fe51d	Klebsiella pneumoniae	732	Y	gb|D89862|+|111-981|ARO:3001907|CTX-M-45	405
1e22cc5a-dd0e-4cfc-ba3c-fc70357b0e1a	Klebsiella pneumoniae	2499	Y	gb|U00096|+|2367070-2368039|ARO:3003578|PmrF	405
5c52dbf6-7843-449b-9d58-332f321d56b0	Klebsiella pneumoniae	5777	Y	gb|NC_007779|+|2586250-2589364|ARO:3000491|acrD	406
eee7d591-7ce8-4f49-b211-620d1d6eff83	Klebsiella pneumoniae	585	Y	gb|NC_000913.3|-|2819380-2822011|ARO:3003830|aminocoumarin	406
6a86ea73-543b-456a-9fd9-a0430421884b	Klebsiella pneumoniae	1618	Y	gb|NC_000913.3|-|721055-721733|ARO:3003841|kdpE	406
7e82588e-acb9-4df4-a8cd-69b15d1b97b2	Klebsiella pneumoniae	3981	Y	gb|AP009048|-|4306556-4307588|ARO:3003548|mdtN	406
4d266edf-ddd5-454c-83dd-84c49731447b	Proteus mirabilis	10373	Y	gb|NC_002695|-|1737553-1737967|ARO:3000676|H-NS	406
36ff4136-7d6e-4535-8469-105619d154d4	Klebsiella pneumoniae	2189	Y	gb|AF170880|+|0-1848|ARO:3002522|novA	406
fcbf9673-74ec-4a27-83fc-ab86da38c096	Klebsiella pneumoniae	3877	Y	gb|AP009048|-|4306556-4307588|ARO:3003548|mdtN	406
a59b4c1e-3d4a-492b-b563-31de68b1d912	Klebsiella pneumoniae	682	Y	gb|NC_000913.3|+|84367-85312|ARO:3003843|leuO	406
a49b7ac7-267f-498a-9a2b-b44fe137512b	Klebsiella pneumoniae	55	Y	gb|NC_000913.3|-|1170517-1173964|ARO:3003844|mfd	406
842dde05-e66f-4898-b297-d0546081e73e	Klebsiella pneumoniae	20	N	gb|AP009048|-|4338624-4340268|ARO:3003576|PmrC	406
c6b3ff55-bed1-4992-8aed-e796186dc0a9	Klebsiella pneumoniae	618	Y	gb|X98831.1|+|361-1555|ARO:3003359|Streptomyces	406
1854db9e-d978-46a6-b8bb-c207e515b922	Klebsiella pneumoniae	1586	Y	gb|JQ340365|+|0-1434|ARO:3003583|PmrB	406
73ade08d-8e44-4279-8b42-aee86c610d8c	Klebsiella pneumoniae	1463	Y	gb|DQ679966|+|1515-4662|ARO:3000216|acrB	406
d5a9311f-cf0f-4c58-9adf-c8c6e34df5a2	Klebsiella pneumoniae	642	Y	gb|NC_002516|-|2208168-2211306|ARO:3002983|amrB	406
233cb723-d9fe-49e5-ad60-dee75cfbc87f	Klebsiella pneumoniae	0	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB	406
e756b0bd-8c79-4b4e-8474-bbd5bea0b760	Klebsiella pneumoniae	2396	Y	gb|NC_002695|-|4903561-4904935|ARO:3000830|cpxA	406
580da0e8-288b-4576-8542-5bec4493219f	Escherichia coli	0	N	gb|NC_010378.1|+|47850-51003|ARO:3003923|oqxB	406
